time(ms);MISFIRE;CATEMP11(°C);CATEMP21(°C);ECT(°C);TFTV(V);RPM(1/min);O2S12(V);O2S22(V)
89911;No;490;490;94;0.90;576;0.80;0.68
89953;No;490;490;94;0.90;576;0.80;0.68
90000;No;490;490;94;0.90;575;0.80;0.67
90040;No;490;490;94;0.90;575;0.80;0.68
90079;No;490;490;94;0.89;574;0.80;0.68
90147;No;490;490;94;0.89;574;0.80;0.68
90187;No;490;490;94;0.89;574;0.80;0.68
90228;No;490;490;94;0.89;573;0.80;0.68
90267;No;490;490;94;0.89;573;0.80;0.68
90306;No;490;490;94;0.89;573;0.80;0.68
90351;No;490;490;94;0.89;574;0.80;0.68
90447;No;490;490;94;0.90;574;0.80;0.68
90488;No;490;490;94;0.90;574;0.80;0.68
90526;No;490;489;94;0.90;575;0.80;0.68
90592;No;489;489;94;0.90;576;0.80;0.68
90635;No;489;489;94;0.90;576;0.80;0.68
90673;No;489;489;94;0.90;576;0.80;0.68
90689;No;489;489;94;0.90;576;0.80;0.68
90749;No;489;489;94;0.90;576;0.80;0.68
90792;No;489;489;94;0.90;575;0.80;0.68
90845;No;489;489;94;0.90;575;0.80;0.68
90885;No;489;489;94;0.90;574;0.80;0.68
90901;No;489;489;94;0.90;574;0.80;0.68
90941;No;489;489;94;0.90;574;0.80;0.68
90980;No;489;489;94;0.90;573;0.80;0.68
91049;No;489;489;94;0.90;575;0.80;0.68
91089;No;489;489;94;0.90;576;0.80;0.67
91128;No;489;489;94;0.90;578;0.80;0.68
91168;No;489;489;94;0.90;580;0.80;0.68
91214;No;489;489;94;0.90;581;0.80;0.68
91228;No;489;489;94;0.90;583;0.80;0.68
91267;No;489;489;94;0.90;584;0.80;0.68
91308;No;489;489;94;0.90;586;0.80;0.68
91383;No;489;489;94;0.90;584;0.80;0.68
91422;No;489;489;94;0.90;583;0.80;0.68
91438;No;489;489;94;0.90;582;0.80;0.68
91478;No;489;489;94;0.89;580;0.80;0.68
91517;No;489;489;94;0.89;579;0.80;0.68
91564;No;489;489;94;0.89;577;0.80;0.68
91604;No;488;488;94;0.89;576;0.80;0.68
91660;No;488;488;94;0.89;574;0.80;0.68
91679;No;488;488;94;0.89;576;0.80;0.68
91721;No;488;488;94;0.89;577;0.80;0.68
91760;No;488;488;94;0.90;578;0.80;0.68
91801;No;488;488;94;0.90;579;0.80;0.68
91842;No;488;488;94;0.90;580;0.80;0.68
91882;No;488;488;94;0.90;582;0.80;0.68
91950;No;488;488;94;0.90;583;0.80;0.68
91989;No;488;488;94;0.90;584;0.80;0.68
92027;No;488;488;94;0.90;583;0.80;0.68
92067;No;488;488;94;0.90;581;0.80;0.68
92112;No;488;488;94;0.90;580;0.80;0.68
92158;No;488;488;94;0.90;578;0.80;0.68
92198;No;488;488;94;0.90;576;0.80;0.68
92249;No;488;488;94;0.90;574;0.80;0.68
92291;No;488;488;94;0.90;573;0.80;0.68
92330;No;488;488;94;0.90;571;0.80;0.68
92368;No;488;488;94;0.90;573;0.80;0.68
92409;No;488;488;94;0.90;574;0.80;0.68
92447;No;488;488;94;0.90;576;0.80;0.68
92494;No;488;488;94;0.89;578;0.80;0.68
92550;No;488;488;94;0.89;580;0.80;0.68
92589;No;488;488;94;0.89;581;0.80;0.68
92628;No;488;488;94;0.89;583;0.80;0.68
92669;No;488;488;94;0.89;584;0.80;0.68
92711;No;488;488;94;0.89;584;0.80;0.68
92749;No;488;488;94;0.89;582;0.80;0.68
92795;No;488;488;94;0.89;582;0.80;0.68
92849;No;487;487;94;0.89;580;0.80;0.68
92895;No;487;487;94;0.89;580;0.80;0.68
92909;No;487;487;94;0.89;578;0.80;0.68
92968;No;487;487;94;0.89;578;0.80;0.68
93008;No;487;487;94;0.89;576;0.80;0.68
93050;No;487;487;94;0.89;576;0.80;0.68
93090;No;487;487;94;0.89;576;0.80;0.68
93149;No;487;487;94;0.89;576;0.80;0.68
93187;No;487;487;94;0.89;576;0.80;0.68
93231;No;487;487;94;0.89;575;0.80;0.68
93278;No;487;487;94;0.89;575;0.80;0.68
93318;No;487;487;94;0.89;575;0.80;0.68
93357;No;487;487;94;0.89;574;0.80;0.68
93397;No;487;487;94;0.89;576;0.80;0.68
93449;No;487;487;94;0.89;576;0.80;0.68
93487;No;487;487;94;0.89;578;0.80;0.68
93530;No;487;487;94;0.89;578;0.80;0.68
93569;No;487;487;94;0.89;579;0.80;0.68
93610;No;487;487;94;0.89;580;0.80;0.68
93649;No;487;487;94;0.89;581;0.80;0.68
93688;No;487;487;94;0.89;582;0.80;0.68
93749;No;487;487;94;0.89;582;0.80;0.68
93787;No;487;487;94;0.89;582;0.80;0.68
93809;No;486;487;94;0.89;582;0.80;0.68
93847;No;486;486;94;0.89;582;0.80;0.68
93887;No;486;486;94;0.89;582;0.80;0.68
93934;No;486;486;94;0.89;582;0.80;0.68
93974;No;486;486;94;0.89;582;0.80;0.68
93991;No;486;486;94;0.89;582;0.80;0.68
94049;No;486;486;94;0.89;583;0.80;0.68
94088;No;486;486;94;0.89;584;0.80;0.68
94109;No;486;486;94;0.89;585;0.80;0.68
94154;No;486;486;94;0.89;586;0.79;0.68
94168;No;486;486;94;0.89;588;0.79;0.68
94216;No;486;486;94;0.89;589;0.79;0.68
94228;No;486;486;94;0.89;590;0.79;0.68
94273;No;486;486;94;0.89;591;0.79;0.68
94312;No;486;486;94;0.89;589;0.79;0.68
94382;No;486;486;94;0.89;586;0.79;0.68
94421;No;486;486;94;0.89;584;0.79;0.68
94462;No;486;486;94;0.89;582;0.79;0.68
94511;No;486;486;94;0.89;580;0.79;0.68
94550;No;486;486;94;0.89;577;0.79;0.68
94588;No;486;486;94;0.89;575;0.79;0.68
94659;No;486;486;94;0.89;572;0.79;0.68
94698;No;486;486;94;0.89;574;0.79;0.68
94743;No;486;486;94;0.89;576;0.79;0.68
94781;No;486;486;94;0.89;578;0.79;0.68
94820;No;486;486;94;0.89;579;0.79;0.68
94859;No;486;486;94;0.89;581;0.79;0.68
94903;No;486;486;94;0.89;582;0.79;0.68
94950;No;486;486;94;0.89;584;0.80;0.68
94989;No;486;486;94;0.89;586;0.80;0.68
95028;No;486;486;94;0.89;588;0.80;0.68
95069;No;486;486;94;0.89;590;0.80;0.68
95107;No;485;486;94;0.89;592;0.80;0.68
95129;No;485;485;94;0.89;594;0.80;0.68
95167;No;485;485;94;0.89;595;0.80;0.68
95211;No;485;485;94;0.89;597;0.80;0.68
95289;No;485;485;94;0.89;599;0.80;0.68
95328;No;485;485;94;0.89;601;0.80;0.68
95367;No;485;485;94;0.89;602;0.80;0.68
95408;No;485;485;94;0.89;602;0.80;0.68
95429;No;485;485;94;0.89;602;0.80;0.68
95469;No;485;485;94;0.89;602;0.80;0.68
95549;No;485;485;94;0.89;603;0.80;0.68
95588;No;485;485;94;0.89;603;0.80;0.68
95630;No;485;485;94;0.89;604;0.80;0.68
95668;No;485;485;94;0.89;604;0.80;0.68
95708;No;485;485;94;0.89;600;0.80;0.68
95746;No;485;485;95;0.89;597;0.80;0.68
95811;No;485;485;95;0.89;594;0.80;0.69
95891;No;485;485;95;0.89;590;0.80;0.69
95932;No;485;485;95;0.89;587;0.80;0.69
95972;No;485;485;95;0.89;584;0.80;0.69
96010;No;485;485;95;0.89;580;0.80;0.69
96052;No;485;485;95;0.89;577;0.80;0.69
96090;No;485;485;95;0.89;577;0.80;0.69
96148;No;485;485;95;0.89;576;0.80;0.69
96188;No;485;485;95;0.89;576;0.80;0.70
96226;No;485;485;95;0.89;575;0.80;0.70
96272;No;485;485;95;0.89;574;0.80;0.70
96312;No;485;485;95;0.89;574;0.80;0.70
96350;No;484;485;95;0.89;574;0.80;0.70
96389;No;484;484;95;0.89;573;0.80;0.71
96449;No;484;484;95;0.89;572;0.80;0.71
96489;No;484;484;95;0.89;572;0.80;0.71
96529;No;484;484;95;0.89;571;0.80;0.71
96569;No;484;484;95;0.89;571;0.80;0.71
96609;No;484;484;95;0.89;570;0.80;0.71
96629;No;484;484;95;0.89;570;0.80;0.71
96669;No;484;484;95;0.89;569;0.80;0.71
96708;No;484;484;95;0.89;568;0.80;0.71
96781;No;484;484;95;0.89;569;0.80;0.71
96822;No;484;484;95;0.89;569;0.80;0.71
96861;No;484;484;95;0.89;569;0.80;0.71
96900;No;484;484;95;0.89;569;0.80;0.71
96938;No;484;484;95;0.89;570;0.80;0.71
96979;No;484;484;95;0.89;570;0.80;0.71
97049;No;484;484;95;0.89;570;0.80;0.71
97088;No;484;484;95;0.89;570;0.80;0.71
97128;No;484;484;95;0.89;573;0.80;0.71
97172;No;484;484;95;0.89;575;0.80;0.71
97213;No;484;484;95;0.89;578;0.80;0.71
97251;No;484;484;95;0.89;581;0.80;0.71
97292;No;484;484;95;0.89;583;0.80;0.71
97349;No;484;484;95;0.89;586;0.80;0.71
97389;No;484;484;95;0.89;588;0.80;0.71
97409;No;484;484;95;0.89;591;0.80;0.71
97450;No;484;484;95;0.89;590;0.80;0.71
97489;No;484;484;95;0.89;589;0.80;0.71
97529;No;484;484;95;0.89;588;0.80;0.71
97571;No;484;484;95;0.89;586;0.80;0.71
97610;No;484;484;95;0.89;585;0.80;0.71
97682;No;484;484;95;0.89;584;0.80;0.71
97721;No;484;484;95;0.89;582;0.80;0.71
97762;No;484;484;95;0.89;581;0.80;0.71
97806;No;484;484;95;0.89;581;0.80;0.71
97847;No;484;484;95;0.89;582;0.80;0.70
97859;No;483;484;95;0.90;582;0.80;0.70
97898;No;483;483;95;0.90;582;0.79;0.70
97949;No;483;483;95;0.90;582;0.79;0.70
97988;No;483;483;95;0.90;582;0.79;0.70
98028;No;483;483;95;0.90;582;0.79;0.70
98088;No;483;483;95;0.90;582;0.79;0.70
98128;No;483;483;95;0.90;581;0.79;0.70
98174;No;483;483;95;0.90;580;0.79;0.70
98189;No;483;483;95;0.90;578;0.79;0.70
98250;No;483;483;95;0.90;577;0.79;0.70
98289;No;483;483;95;0.90;576;0.79;0.70
98329;No;483;483;95;0.90;574;0.79;0.70
98369;No;483;483;95;0.90;573;0.79;0.70
98407;No;483;483;95;0.90;572;0.79;0.70
98446;No;483;483;95;0.90;574;0.79;0.70
98510;No;483;483;95;0.90;575;0.79;0.70
98588;No;483;483;95;0.90;577;0.79;0.70
98627;No;483;483;95;0.90;579;0.79;0.70
98693;No;483;483;95;0.90;581;0.79;0.70
98731;No;483;483;95;0.90;582;0.79;0.70
98771;No;483;483;95;0.90;584;0.79;0.70
98811;No;483;483;95;0.90;586;0.79;0.70
98884;No;483;483;95;0.90;584;0.79;0.70
98922;No;483;483;95;0.90;583;0.79;0.70
98963;No;483;483;95;0.90;582;0.79;0.70
99010;No;483;482;95;0.90;580;0.79;0.70
99030;No;483;482;95;0.90;579;0.79;0.70
99071;No;482;482;95;0.90;578;0.79;0.70
99113;No;482;482;95;0.90;576;0.79;0.70
99189;No;482;482;95;0.90;575;0.79;0.70
99228;No;482;482;95;0.90;575;0.79;0.70
99271;No;482;482;95;0.90;576;0.79;0.70
99311;No;482;482;95;0.90;576;0.79;0.70
99370;No;482;482;95;0.90;577;0.79;0.70
99412;No;482;482;95;0.90;578;0.79;0.70
99483;No;482;482;95;0.90;578;0.79;0.70
99530;No;482;482;95;0.90;579;0.79;0.70
99572;No;482;482;95;0.90;579;0.79;0.70
99618;No;482;482;95;0.90;585;0.79;0.70
99668;No;482;482;95;0.90;590;0.79;0.70
99708;No;482;482;95;0.90;596;0.79;0.70
99789;No;482;482;95;0.90;602;0.79;0.70
99829;No;482;482;95;0.90;608;0.79;0.70
99870;No;482;482;95;0.90;613;0.79;0.70
99909;No;482;482;95;0.90;619;0.79;0.70
99947;No;482;482;95;0.90;624;0.79;0.70
99992;No;482;482;95;0.90;643;0.79;0.70
100049;No;482;482;95;0.90;661;0.79;0.70
100088;No;482;482;95;0.90;679;0.79;0.70
100128;No;482;482;95;0.90;698;0.79;0.70
100191;No;482;482;95;0.90;716;0.79;0.70
100236;No;482;482;95;0.90;734;0.79;0.70
100275;No;481;482;95;0.90;752;0.79;0.70
100289;No;481;481;95;0.90;770;0.79;0.70
100351;No;481;481;95;0.90;762;0.79;0.70
100390;No;481;481;95;0.90;753;0.79;0.70
100408;No;481;481;95;0.90;744;0.79;0.70
100448;No;481;481;95;0.90;735;0.79;0.70
100487;No;481;481;95;0.90;726;0.79;0.70
100551;No;481;481;95;0.90;717;0.79;0.70
100592;No;481;481;95;0.90;708;0.79;0.70
100659;No;481;481;95;0.90;700;0.79;0.70
100698;No;481;481;95;0.90;697;0.79;0.70
100737;No;481;481;95;0.90;694;0.79;0.70
100777;No;481;481;95;0.90;692;0.79;0.70
100821;No;481;481;95;0.90;690;0.79;0.70
100865;No;481;481;95;0.90;687;0.79;0.70
100904;No;481;481;95;0.90;684;0.78;0.70
100949;No;481;481;95;0.90;682;0.78;0.70
100989;No;481;481;95;0.90;679;0.78;0.70
101027;No;480;481;95;0.90;675;0.78;0.70
101073;No;480;480;95;0.90;670;0.78;0.70
101111;No;480;480;95;0.90;666;0.78;0.70
101152;No;480;480;95;0.90;661;0.78;0.70
101196;No;480;480;95;0.90;657;0.79;0.70
101250;No;480;480;95;0.90;652;0.79;0.70
101294;No;480;480;95;0.90;648;0.79;0.70
101309;No;480;480;95;0.90;643;0.79;0.70
101350;No;480;480;95;0.90;643;0.79;0.70
101388;No;480;480;95;0.90;642;0.79;0.69
101428;No;480;480;95;0.90;642;0.79;0.69
101472;No;480;480;95;0.89;641;0.79;0.69
101510;No;480;480;95;0.89;640;0.79;0.69
101587;No;480;480;95;0.89;640;0.79;0.69
101628;No;480;480;95;0.89;639;0.79;0.69
101691;No;480;480;95;0.89;638;0.79;0.69
101737;No;480;480;95;0.89;637;0.79;0.69
101778;No;480;480;95;0.89;636;0.79;0.69
101850;No;480;480;95;0.89;634;0.79;0.69
101897;No;480;480;95;0.89;633;0.79;0.69
101961;No;480;480;95;0.89;632;0.79;0.69
102006;No;480;480;95;0.89;630;0.79;0.69
102050;No;480;480;95;0.89;629;0.79;0.69
102089;No;480;480;95;0.89;627;0.79;0.69
102159;No;480;480;95;0.89;626;0.79;0.69
102197;No;480;480;95;0.89;625;0.79;0.69
102242;No;480;480;95;0.89;624;0.79;0.69
102281;No;480;480;95;0.89;622;0.79;0.69
102320;No;480;479;95;0.89;621;0.79;0.69
102358;No;479;479;95;0.89;620;0.79;0.69
102398;No;479;479;95;0.89;619;0.79;0.69
102449;No;479;479;95;0.89;618;0.79;0.69
102487;No;479;479;95;0.89;617;0.79;0.69
102527;No;479;479;95;0.89;616;0.79;0.69
102591;No;479;479;95;0.89;616;0.79;0.69
102632;No;479;479;95;0.89;615;0.79;0.69
102679;No;479;479;95;0.89;615;0.79;0.69
102750;No;479;479;95;0.89;614;0.79;0.69
102790;No;479;479;95;0.89;614;0.79;0.69
102830;No;479;479;95;0.89;613;0.79;0.69
102868;No;479;479;95;0.89;613;0.79;0.69
102909;No;479;479;95;0.89;613;0.79;0.69
102947;No;479;479;95;0.89;614;0.79;0.69
103011;No;479;479;95;0.89;614;0.79;0.69
103091;No;479;479;95;0.89;614;0.79;0.69
103130;No;479;479;95;0.89;614;0.78;0.69
103176;No;479;479;95;0.89;614;0.78;0.69
103215;No;479;479;95;0.89;614;0.78;0.69
103229;No;479;479;95;0.89;613;0.78;0.69
103267;No;479;479;95;0.89;612;0.78;0.69
103306;No;479;479;95;0.89;611;0.78;0.69
103381;No;479;479;95;0.88;610;0.78;0.69
103420;No;479;479;95;0.88;609;0.79;0.69
103440;No;479;479;95;0.88;608;0.79;0.69
103479;No;479;479;95;0.88;607;0.79;0.69
103518;No;479;479;95;0.88;606;0.79;0.69
103558;No;478;479;95;0.88;605;0.79;0.69
103598;No;478;478;95;0.88;604;0.79;0.69
103649;No;478;478;95;0.88;603;0.79;0.69
103689;No;478;478;95;0.88;602;0.79;0.69
103729;No;478;478;95;0.88;601;0.79;0.69
103769;No;478;478;95;0.88;600;0.79;0.69
103814;No;478;478;95;0.88;598;0.79;0.69
103829;No;478;478;95;0.88;598;0.79;0.69
103868;No;478;478;95;0.88;600;0.79;0.69
103909;No;478;478;95;0.88;601;0.79;0.69
103984;No;478;478;95;0.88;603;0.79;0.69
104022;No;478;478;95;0.88;605;0.79;0.69
104039;No;478;478;95;0.88;607;0.79;0.69
104077;No;478;478;95;0.88;609;0.79;0.69
104117;No;478;478;95;0.88;611;0.79;0.69
104165;No;478;478;95;0.88;612;0.79;0.69
104205;No;478;478;95;0.88;613;0.79;0.69
104251;No;478;478;95;0.88;614;0.79;0.69
104290;No;478;478;95;0.88;615;0.79;0.70
104330;No;478;478;95;0.88;616;0.79;0.70
104370;No;478;478;95;0.88;617;0.79;0.70
104409;No;478;478;95;0.88;618;0.79;0.70
104456;No;478;478;95;0.88;618;0.79;0.70
104495;No;478;478;95;0.88;619;0.79;0.70
104552;No;478;478;95;0.88;616;0.79;0.70
104590;No;478;478;95;0.88;614;0.79;0.70
104629;No;477;477;95;0.88;611;0.79;0.70
104674;No;477;477;95;0.88;608;0.79;0.70
104718;No;477;477;95;0.88;606;0.79;0.70
104764;No;477;477;95;0.88;603;0.78;0.70
104802;No;477;477;95;0.88;600;0.78;0.70
104849;No;477;477;95;0.88;598;0.78;0.70
104891;No;477;477;95;0.88;595;0.78;0.70
104931;No;477;477;95;0.88;592;0.78;0.70
104975;No;477;477;95;0.88;590;0.78;0.70
105014;No;477;477;95;0.88;587;0.78;0.70
105030;No;477;477;95;0.88;584;0.78;0.70
105075;No;477;477;95;0.88;582;0.78;0.70
105089;No;477;477;95;0.88;579;0.78;0.70
105149;No;477;477;95;0.88;577;0.78;0.70
105189;No;477;477;95;0.88;578;0.78;0.70
105229;No;477;477;95;0.88;578;0.78;0.70
105268;No;477;477;95;0.88;580;0.78;0.70
105306;No;477;477;95;0.88;580;0.78;0.70
105350;No;477;477;95;0.88;581;0.78;0.70
105391;No;477;477;95;0.88;582;0.78;0.70
105449;No;477;477;95;0.88;583;0.78;0.70
105489;No;477;477;95;0.88;584;0.78;0.70
105532;No;477;477;95;0.88;584;0.78;0.70
105576;No;477;477;95;0.88;584;0.78;0.70
105616;No;476;477;95;0.88;584;0.78;0.70
105629;No;476;476;95;0.88;585;0.78;0.70
105669;No;476;476;95;0.88;585;0.78;0.70
105708;No;476;476;95;0.88;585;0.78;0.70
105778;No;476;476;95;0.88;586;0.78;0.70
105823;No;476;476;95;0.88;586;0.78;0.70
105840;No;476;476;95;0.88;585;0.78;0.70
105879;No;476;476;95;0.88;584;0.78;0.69
105919;No;476;476;95;0.88;582;0.78;0.69
105964;No;476;476;95;0.88;582;0.78;0.69
106003;No;476;476;95;0.88;580;0.78;0.69
106049;No;476;476;95;0.88;580;0.78;0.69
106088;No;476;476;95;0.88;578;0.78;0.69
106128;No;476;476;95;0.88;577;0.78;0.69
106178;No;476;476;95;0.88;578;0.78;0.69
106218;No;476;476;95;0.88;578;0.78;0.69
106282;No;476;476;95;0.88;579;0.78;0.69
106349;No;476;476;95;0.88;580;0.78;0.69
106390;No;476;476;95;0.88;580;0.78;0.69
106409;No;476;476;95;0.88;581;0.78;0.69
106447;No;476;476;95;0.88;582;0.78;0.69
106486;No;476;476;95;0.88;582;0.78;0.69
106551;No;476;476;95;0.88;581;0.78;0.69
106595;No;476;476;95;0.88;580;0.78;0.69
106648;No;476;476;95;0.88;578;0.78;0.69
106689;No;476;476;95;0.88;578;0.78;0.69
106728;No;476;476;95;0.88;576;0.79;0.69
106769;No;476;476;95;0.88;575;0.79;0.69
106808;No;476;476;95;0.88;574;0.79;0.69
106828;No;476;475;95;0.88;573;0.79;0.69
106868;No;476;475;95;0.88;574;0.79;0.69
106907;No;476;475;95;0.88;574;0.79;0.69
106982;No;475;475;95;0.88;576;0.79;0.69
107018;No;475;475;95;0.88;576;0.79;0.69
107039;No;475;475;95;0.88;577;0.79;0.69
107079;No;475;475;95;0.88;578;0.78;0.69
107118;No;475;475;95;0.88;579;0.78;0.69
107167;No;475;475;95;0.88;580;0.78;0.69
107205;No;475;475;95;0.88;580;0.78;0.69
107250;No;475;475;95;0.88;579;0.78;0.69
107288;No;475;475;95;0.88;579;0.78;0.69
107309;No;475;475;95;0.88;578;0.78;0.69
107348;No;475;475;95;0.88;578;0.78;0.69
107386;No;475;475;95;0.88;578;0.78;0.69
107431;No;475;475;95;0.88;577;0.78;0.69
107472;No;475;475;95;0.88;577;0.78;0.69
107510;No;475;475;95;0.88;578;0.78;0.69
107583;No;475;475;95;0.88;578;0.78;0.69
107622;No;475;475;95;0.88;579;0.78;0.69
107640;No;475;475;95;0.88;580;0.78;0.69
107684;No;475;475;95;0.88;581;0.78;0.69
107701;No;475;475;95;0.88;582;0.78;0.69
107741;No;475;475;95;0.88;582;0.78;0.69
107781;No;475;475;95;0.88;583;0.78;0.69
107848;No;475;475;95;0.88;583;0.78;0.69
107888;No;475;475;95;0.88;583;0.78;0.69
107928;No;474;475;95;0.88;582;0.78;0.69
107968;No;474;474;95;0.88;582;0.78;0.69
108006;No;474;474;95;0.88;582;0.78;0.69
108030;No;474;474;95;0.88;582;0.78;0.69
108069;No;474;474;95;0.88;582;0.78;0.69
108111;No;474;474;95;0.88;582;0.78;0.69
108182;No;474;474;95;0.88;581;0.78;0.69
108223;No;474;474;95;0.88;580;0.78;0.69
108239;No;474;474;95;0.88;580;0.78;0.69
108296;No;474;474;95;0.88;579;0.78;0.69
108334;No;474;474;95;0.88;578;0.78;0.69
108375;No;474;474;95;0.88;577;0.78;0.69
108448;No;474;474;95;0.88;576;0.78;0.69
108493;No;474;474;95;0.88;576;0.78;0.69
108531;No;474;474;95;0.88;576;0.78;0.69
108571;No;474;474;95;0.88;578;0.78;0.69
108612;No;474;474;95;0.88;578;0.78;0.69
108652;No;474;474;95;0.88;580;0.78;0.69
108697;No;474;474;95;0.88;580;0.78;0.69
108749;No;474;474;95;0.88;581;0.78;0.69
108788;No;474;474;95;0.88;582;0.78;0.69
108809;No;474;474;95;0.88;583;0.78;0.69
108848;No;474;474;95;0.88;582;0.78;0.69
108891;No;474;474;95;0.88;581;0.78;0.69
108929;No;474;474;95;0.88;580;0.78;0.69
108970;No;474;474;95;0.88;579;0.78;0.69
109010;No;474;474;95;0.88;578;0.79;0.69
109056;No;474;474;95;0.88;577;0.79;0.69
109100;No;474;474;95;0.88;576;0.79;0.69
109140;No;474;474;95;0.88;575;0.79;0.69
109187;No;474;474;95;0.88;578;0.79;0.69
109250;No;474;474;95;0.88;581;0.79;0.69
109292;No;473;474;95;0.88;584;0.79;0.69
109348;No;473;473;95;0.88;586;0.79;0.69
109387;No;473;473;95;0.88;590;0.79;0.69
109427;No;473;473;95;0.88;592;0.78;0.69
109439;No;473;473;95;0.88;595;0.78;0.69
109479;No;473;473;95;0.88;598;0.78;0.69
109523;No;473;473;95;0.88;598;0.78;0.69
109579;No;473;473;95;0.88;598;0.78;0.69
109654;No;473;473;95;0.88;598;0.78;0.69
109694;No;473;473;95;0.88;598;0.78;0.69
109709;No;473;473;95;0.88;598;0.78;0.69
109754;No;473;473;95;0.88;597;0.78;0.69
109771;No;473;473;95;0.88;597;0.78;0.69
109813;No;473;473;95;0.88;597;0.78;0.69
109830;No;473;473;95;0.88;595;0.78;0.69
109868;No;473;473;95;0.88;594;0.78;0.69
109908;No;473;473;95;0.88;592;0.78;0.69
109979;No;473;473;95;0.88;590;0.78;0.69
110018;No;473;473;95;0.88;588;0.78;0.69
110056;No;473;473;95;0.88;586;0.78;0.69
110102;No;473;473;95;0.88;585;0.78;0.69
110143;No;473;473;95;0.88;583;0.78;0.69
110181;No;473;473;95;0.88;582;0.78;0.69
110247;No;473;473;95;0.88;580;0.78;0.69
110287;No;473;473;95;0.88;579;0.78;0.69
110327;No;473;473;95;0.88;578;0.78;0.69
110398;No;473;473;95;0.88;576;0.78;0.69
110436;No;473;473;95;0.88;575;0.78;0.69
110475;No;472;473;95;0.88;574;0.78;0.69
110544;No;472;472;95;0.88;572;0.78;0.69
110584;No;472;472;95;0.88;572;0.78;0.69
110623;No;472;472;95;0.88;573;0.78;0.69
110640;No;472;472;95;0.88;573;0.78;0.69
110680;No;472;472;95;0.88;574;0.78;0.69
110718;No;472;472;95;0.88;574;0.79;0.69
110758;No;472;472;95;0.88;574;0.79;0.69
110798;No;472;472;95;0.88;575;0.79;0.69
110866;No;472;472;95;0.88;575;0.79;0.69
110912;No;472;472;95;0.88;576;0.79;0.69
110950;No;472;472;95;0.88;577;0.79;0.69
110989;No;472;472;95;0.88;578;0.79;0.69
111030;No;472;472;95;0.88;578;0.79;0.69
111070;No;472;472;95;0.88;579;0.79;0.69
111109;No;472;472;95;0.88;580;0.78;0.69
111179;No;472;472;95;0.88;581;0.78;0.69
111219;No;472;472;95;0.88;582;0.78;0.69
111259;No;472;472;95;0.88;581;0.78;0.69
111305;No;472;472;95;0.88;581;0.78;0.69
111343;No;472;472;95;0.88;580;0.78;0.69
111360;No;472;472;95;0.88;580;0.78;0.69
111402;No;472;472;95;0.88;580;0.78;0.69
111448;No;472;472;95;0.88;579;0.78;0.69
111487;No;472;472;95;0.88;579;0.78;0.69
111529;No;472;472;95;0.88;578;0.78;0.69
111567;No;472;472;95;0.88;581;0.78;0.69
111610;No;472;472;95;0.88;583;0.78;0.69
111629;No;472;472;95;0.88;585;0.78;0.69
111669;No;472;472;95;0.88;588;0.78;0.69
111708;No;472;472;95;0.88;590;0.78;0.69
111780;No;472;472;95;0.88;592;0.78;0.69
111829;No;472;472;95;0.88;594;0.78;0.69
111869;No;472;472;95;0.88;596;0.78;0.69
111908;No;472;472;95;0.88;594;0.78;0.69
111947;No;472;472;95;0.88;592;0.78;0.69
111989;No;471;472;95;0.88;590;0.78;0.69
112046;No;471;471;95;0.88;588;0.78;0.69
112085;No;471;471;95;0.88;586;0.78;0.69
112146;No;471;471;95;0.88;584;0.78;0.69
112184;No;471;471;95;0.88;582;0.78;0.69
112229;No;471;471;95;0.88;580;0.78;0.69
112272;No;471;471;95;0.88;582;0.78;0.69
112311;No;471;471;95;0.88;582;0.78;0.69
112381;No;471;471;95;0.88;584;0.78;0.69
112421;No;471;471;95;0.88;585;0.78;0.69
112439;No;471;471;95;0.88;586;0.78;0.69
112485;No;471;471;95;0.88;587;0.78;0.69
112501;No;471;471;95;0.88;588;0.78;0.69
112540;No;471;471;95;0.88;589;0.78;0.69
112559;No;471;471;95;0.88;587;0.78;0.69
112597;No;471;471;95;0.88;585;0.78;0.69
112648;No;471;471;95;0.88;583;0.78;0.69
112686;No;471;471;95;0.88;582;0.78;0.69
112727;No;471;471;95;0.88;580;0.78;0.69
112738;No;471;471;95;0.88;578;0.78;0.69
112778;No;471;471;95;0.88;576;0.78;0.69
112822;No;471;471;95;0.88;574;0.78;0.69
112864;No;471;471;95;0.88;574;0.78;0.69
112912;No;471;471;95;0.88;574;0.78;0.69
112981;No;471;471;95;0.88;575;0.78;0.70
113020;No;471;471;95;0.88;575;0.78;0.70
113039;No;471;471;95;0.88;575;0.79;0.70
113080;No;471;471;95;0.88;575;0.79;0.70
113119;No;471;471;95;0.88;575;0.79;0.70
113157;No;471;470;95;0.88;576;0.79;0.70
113197;No;470;470;95;0.88;576;0.79;0.70
113247;No;470;470;95;0.88;577;0.79;0.70
113293;No;470;470;95;0.88;577;0.79;0.70
113335;No;470;470;95;0.88;578;0.79;0.70
113374;No;470;470;95;0.88;578;0.79;0.70
113416;No;470;470;95;0.88;579;0.78;0.70
113463;No;470;470;95;0.88;580;0.78;0.70
113502;No;470;470;95;0.88;580;0.78;0.70
113550;No;470;470;95;0.88;580;0.78;0.70
113588;No;470;470;95;0.88;580;0.78;0.70
113630;No;470;470;95;0.88;580;0.78;0.70
113669;No;470;470;95;0.88;581;0.78;0.70
