time(ms);MISFIRE;CATEMP11(°C);CATEMP21(°C);ECT(°C);RPM(1/min);O2S12(V);O2S22(V);MISFIRE_MON;MFF_LOAD(%);MFF_THR_ANG(%);MISF_EVAL;KNK_CNTR_CYL1( );KNK_CNTR_CYL2( );KNK_CNTR_CYL3( );KNK_CNTR_CYL4( );KNK_CNTR_CYL5( );KNK_CNTR_CYL6( )
284824;No;645;645;94;714;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284857;No;645;645;94;712;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284884;No;645;645;94;710;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284914;No;645;645;94;707;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284976;No;644;645;94;705;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285006;No;644;644;94;703;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285036;No;644;644;94;701;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285066;No;644;644;94;699;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285096;No;644;644;94;697;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285124;No;644;644;94;695;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285157;No;644;644;94;692;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285186;No;644;644;94;690;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285214;No;643;644;94;688;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285276;No;643;643;94;686;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285307;No;643;643;94;685;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285334;No;643;643;94;684;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285366;No;643;643;94;683;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285394;No;643;643;94;682;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285429;No;643;642;94;682;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285456;No;642;642;94;680;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285484;No;642;642;94;680;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285515;No;642;642;94;678;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285585;No;642;642;94;678;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285608;No;642;642;94;676;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285635;No;642;642;94;676;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285666;No;642;641;94;674;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285694;No;641;641;94;674;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285724;No;641;641;94;673;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285754;No;641;641;94;672;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285786;No;641;641;94;671;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285816;No;641;640;94;670;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285876;No;641;640;94;668;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285906;No;640;640;94;666;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285936;No;640;640;94;665;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285966;No;640;640;94;664;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
285995;No;640;640;94;662;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286026;No;640;640;94;660;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286054;No;640;639;94;659;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286084;No;639;639;94;657;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286114;No;639;639;94;656;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286205;No;639;639;94;654;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286235;No;639;639;94;652;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286264;No;639;638;94;651;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286295;No;639;638;94;649;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286326;No;638;638;94;648;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286356;No;638;638;94;646;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286386;No;638;638;94;644;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286416;No;638;638;94;643;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286475;No;638;638;94;642;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286505;No;638;638;94;642;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286536;No;638;637;94;642;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286566;No;637;637;94;641;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286596;No;637;637;94;641;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286626;No;637;637;94;640;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286656;No;637;637;94;640;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286686;No;637;637;94;639;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286716;No;637;637;94;639;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286776;No;636;636;94;638;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286807;No;636;636;94;638;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286834;No;636;636;94;637;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286865;No;636;636;94;637;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286896;No;636;636;94;636;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286925;No;636;636;94;636;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286955;No;636;636;94;636;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
286986;No;635;636;94;635;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287017;No;635;635;94;636;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287076;No;635;635;94;636;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287106;No;635;635;94;637;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287137;No;635;635;94;638;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287165;No;635;635;94;638;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287196;No;634;635;94;638;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287224;No;634;634;94;639;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287253;No;634;634;94;640;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287283;No;634;634;94;640;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287314;No;634;634;94;641;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287377;No;634;634;94;642;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287419;No;634;634;94;642;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287434;No;633;634;94;643;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287467;No;633;633;94;644;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287494;No;633;633;94;644;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287526;No;633;633;94;645;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287554;No;633;633;94;645;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287585;No;633;633;94;646;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287618;No;633;633;94;646;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287677;No;632;633;94;647;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287706;No;632;632;94;648;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287736;No;632;632;94;648;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287766;No;632;632;94;648;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287796;No;632;632;94;649;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287825;No;632;632;94;650;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287857;No;632;632;94;650;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287885;No;632;632;94;651;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287915;No;631;632;94;651;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
287977;No;631;631;94;652;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
288006;No;631;631;94;652;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
288036;No;631;631;94;653;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
288066;No;631;631;94;654;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
288096;No;631;631;94;654;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
288125;No;631;631;94;654;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
288156;No;631;631;94;656;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
288187;No;630;630;94;657;0.67;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
288215;No;630;630;94;658;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288279;No;630;630;94;660;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288305;No;630;630;94;660;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288336;No;630;630;94;662;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288367;No;630;630;94;663;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288396;No;630;630;94;664;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288424;No;630;630;94;666;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288456;No;630;629;94;667;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288486;No;629;629;94;668;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288515;No;629;629;94;669;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288577;No;629;629;94;670;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288607;No;629;629;94;672;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288634;No;629;629;94;673;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288665;No;629;629;94;674;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288698;No;629;628;94;675;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288727;No;629;628;94;672;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288759;No;628;628;94;668;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288784;No;628;628;94;665;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288815;No;628;628;94;661;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288879;No;628;628;94;658;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288908;No;628;628;94;654;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288935;No;628;628;94;651;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288965;No;628;628;94;647;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
288996;No;628;628;94;644;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289024;No;627;627;94;640;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289054;No;627;627;94;636;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289085;No;627;627;94;633;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289116;No;627;627;94;630;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289177;No;627;627;94;626;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289207;No;627;627;94;622;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289234;No;627;627;94;619;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289266;No;627;627;94;616;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289297;No;626;626;94;614;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289324;No;626;626;94;614;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289355;No;626;626;94;612;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289386;No;626;626;94;611;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289416;No;626;626;94;610;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289477;No;626;626;94;609;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289508;No;626;626;94;608;0.67;0.80;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289536;No;626;626;93;607;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289566;No;626;626;93;606;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289596;No;626;626;93;605;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289625;No;626;625;93;604;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289656;No;625;625;93;603;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289686;No;625;625;93;602;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289715;No;625;625;93;601;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289779;No;625;625;93;600;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289806;No;625;625;93;599;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289836;No;625;625;93;598;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289866;No;625;625;93;598;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289896;No;625;624;93;597;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289926;No;625;624;93;597;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
289977;No;624;624;93;596;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290014;No;624;624;93;596;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290078;No;624;624;93;596;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290106;No;624;624;93;596;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290136;No;624;624;93;595;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290164;No;624;624;93;595;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290195;No;624;624;93;594;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290227;No;624;624;93;594;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290254;No;624;624;93;594;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290286;No;624;624;93;594;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290316;No;624;623;93;593;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290377;No;624;623;93;593;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290405;No;623;623;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290436;No;623;623;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290464;No;623;623;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290495;No;623;623;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290526;No;623;623;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290554;No;623;623;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290586;No;623;623;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290616;No;623;623;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290678;No;623;623;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290707;No;623;622;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290734;No;622;622;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290765;No;622;622;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290795;No;622;622;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290826;No;622;622;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290855;No;622;622;93;593;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290885;No;622;622;93;593;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290916;No;622;622;93;593;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
290978;No;622;622;93;593;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291005;No;622;622;93;593;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291038;No;622;622;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291067;No;622;622;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291095;No;621;622;93;592;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291131;No;621;621;93;591;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291156;No;621;621;93;591;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291187;No;621;621;93;590;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291213;No;621;621;93;590;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291298;No;621;621;94;590;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291334;No;621;621;94;590;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291366;No;621;621;94;589;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291395;No;621;621;94;589;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291425;No;621;621;94;588;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291458;No;620;621;94;588;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291485;No;620;620;94;588;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291516;No;620;620;94;587;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291579;No;620;620;94;587;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291605;No;620;620;94;586;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291635;No;620;620;94;586;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291665;No;620;620;94;586;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291696;No;620;620;94;586;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291726;No;620;620;94;586;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291756;No;620;620;94;586;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291786;No;620;620;94;585;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291816;No;620;620;94;585;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291877;No;620;620;94;585;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291908;No;619;620;94;585;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291937;No;619;619;94;584;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291964;No;619;619;94;584;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
291995;No;619;619;94;584;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292026;No;619;619;94;584;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292056;No;619;619;94;584;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292085;No;619;619;94;584;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292116;No;619;619;94;583;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292178;No;619;619;94;583;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292206;No;619;619;94;584;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292234;No;619;619;94;584;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292264;No;618;619;94;584;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292295;No;618;618;94;585;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292325;No;618;618;94;586;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292353;No;618;618;94;586;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292387;No;618;618;94;586;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292415;No;618;618;94;587;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292481;No;618;618;94;587;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292506;No;618;618;94;588;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292565;No;618;618;94;588;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292596;No;618;618;94;589;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292626;No;618;618;94;589;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292656;No;618;618;94;590;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292686;No;618;618;94;590;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292716;No;618;618;94;591;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292779;No;617;617;94;591;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292806;No;617;617;94;590;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292836;No;617;617;94;589;0.67;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292866;No;617;617;94;588;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292896;No;617;617;94;586;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292924;No;617;617;94;585;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292956;No;617;617;94;584;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
292985;No;617;617;94;583;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293015;No;617;617;94;582;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293086;No;617;617;94;580;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293105;No;617;617;94;579;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293136;No;617;616;94;578;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293165;No;616;616;94;577;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293196;No;616;616;94;576;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293227;No;616;616;94;574;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293256;No;616;616;94;573;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293284;No;616;616;94;572;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293316;No;616;616;94;571;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293379;No;616;616;94;571;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293406;No;616;616;94;571;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293434;No;616;616;94;571;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293466;No;616;616;94;572;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293494;No;616;616;94;572;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293526;No;616;616;94;572;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293556;No;616;616;94;572;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293584;No;616;615;94;572;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293615;No;616;615;94;572;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293677;No;615;615;94;572;0.68;0.79;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293709;No;615;615;94;573;0.68;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293735;No;615;615;94;573;0.68;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293767;No;615;615;94;573;0.68;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293795;No;615;615;94;573;0.68;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293853;No;615;615;94;574;0.68;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293887;No;615;615;94;574;0.68;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293915;No;615;615;94;574;0.67;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
293978;No;615;615;94;574;0.67;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
294006;No;615;615;94;574;0.67;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
294037;No;615;615;94;575;0.67;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
294066;No;615;614;94;576;0.67;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
294097;No;614;614;94;576;0.67;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
294125;No;614;614;94;576;0.67;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
294156;No;614;614;94;577;0.67;0.78;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
